         id               ra              dec      mag      type         n               re              phi            ratio     notes 
      33270       53.1484675      -27.7308865  27.6208     point     4.798            1.493           -6.377           0.0282   comment 
      33271       53.1931953      -27.7307950  27.1152    sersic     0.469            1.706          -44.990           0.0514   comment 
      33272       53.0725497      -27.7307665  27.8312    sersic     2.050            1.133          -66.835           0.4357   comment 
      33273       53.1797061      -27.7307508  31.5519    sersic     6.007            1.217          -87.052           0.0339   comment 
      33276       53.1689419      -27.7306839  27.4221    sersic     2.587            1.299           25.985           0.6533   comment 
      33278       53.0801590      -27.7306539  27.9956     point     0.970            0.164          -52.399           0.2006   comment 
      33279       53.0653608      -27.7306135   28.058    sersic     3.610            0.263           79.396           0.0492   comment 
      33280       53.1031573      -27.7306056  27.8422    sersic     1.868            0.721          -79.175           0.0486   comment 
      33281       53.1691618      -27.7303848  28.9712     point     1.311            1.473            1.397           0.0477   comment 
      33284       53.1311317      -27.7303153  28.0679    sersic     3.911            1.184           12.956           0.4278   comment 
      33285       53.1791750      -27.7302927  30.1752     point     5.030            0.164           73.526           0.0357   comment 
      33286       53.1012014      -27.7302998  28.2887    sersic     0.827            0.665           88.596           0.0083   comment 
      33287       53.0942586      -27.7302935  27.3615    sersic     0.410            3.308          -79.838           0.1727   comment 
      33288       53.1726644      -27.7302904   28.006    sersic     2.865            1.930          -67.656           0.9900   comment 
      33289       53.1831658      -27.7302715  28.2593    sersic     2.971            1.619            6.170           0.4064   comment 
      33292       53.1586176      -27.7300471  29.3049    sersic     2.555            6.948          -62.240           0.0029   comment 
      33293       53.1534041      -27.7299714  28.4389     point     1.120            1.999            3.631           0.3546   comment 
      33296       53.1050973      -27.7299316  27.2807    sersic     0.431            1.990           32.252           0.0495   comment 
      33298       53.1500881      -27.7298742  27.3715    sersic     5.116            0.978           76.249           0.0613   comment 
      33301       53.1354234      -27.7297365  28.0608    sersic     2.838            1.031           -1.002           0.0306   comment 
      33304       53.1179839      -27.7294945  28.5279     point     5.348            0.488          -12.276           0.0569   comment 
      33305       53.1835309      -27.7294734  28.2473    sersic     6.075            0.878          -70.806           0.1036   comment 
      33306       53.1773456      -27.7294626  28.2376    sersic     1.840            1.953          -26.625           0.5292   comment 
      33307       53.0902246      -27.7294104  27.7028    sersic     1.020            0.481          -43.541           0.9332   comment 
      33309       53.1626888      -27.7293066  28.2748    sersic     1.075            0.633          -56.706           0.0500   comment 
      33310       53.1454539      -27.7292905  27.6057     point     1.339            0.860            8.559           0.0935   comment 
      33312       53.1224002      -27.7292692  28.0969    sersic     3.298            3.350           35.225           0.5538   comment 
      33313       53.1526095      -27.7292433  26.5883    sersic     1.510            3.043          -16.669           0.2741   comment 
      33315       53.1823864      -27.7291108  28.5698    sersic     2.508            0.197           47.340           0.5391   comment 
      33316       53.1322411      -27.7291012   28.728    sersic     0.905            1.662           -2.587           0.8564   comment 
      33318       53.0683189      -27.7290486  29.9113    sersic     1.169            0.223           13.096           0.0962   comment 
      33320       53.0651016      -27.7290012  27.4104    sersic     3.417            0.553           16.826           0.9925   comment 
      33321       53.1081670      -27.7290078  27.2889    sersic     1.893            1.529           84.809           0.6852   comment 
